type,legacyId,track,challenge_duration,createdBy,updatedBy,day_of_year,challenge_prize,numOfSubmissions
1,30105242,Data Science,56,medium_freq_createdBy,high_freq_updatedBy,301,1375.0,1
1,30105241,Data Science,56,medium_freq_createdBy,high_freq_updatedBy,301,1375.0,1
1,30104320,Data Science,69,medium_freq_createdBy,high_freq_updatedBy,287,1375.0,1
1,30104319,Data Science,69,medium_freq_createdBy,high_freq_updatedBy,287,1375.0,1
1,30111335,Development,5,high_freq_createdBy,high_freq_updatedBy,351,1200.0,1
1,30110634,Development,6,medium_freq_createdBy,high_freq_updatedBy,346,2751.55,1
1,30110974,Development,8,medium_freq_createdBy,high_freq_updatedBy,348,1500.0,1
1,30110926,Development,9,medium_freq_createdBy,high_freq_updatedBy,347,1800.0,1
1,30111328,Development,4,high_freq_createdBy,high_freq_updatedBy,351,600.0,1
1,30111106,Development,5,medium_freq_createdBy,high_freq_updatedBy,350,2100.0,1
1,30111274,Development,4,high_freq_createdBy,high_freq_updatedBy,351,900.0,1
1,30109523,Development,14,medium_freq_createdBy,high_freq_updatedBy,340,2100.0,1
0,30111356,Development,3,medium_freq_createdBy,high_freq_updatedBy,351,150.0,1
0,30111401,Development,10,high_freq_createdBy,high_freq_updatedBy,352,300.0,1
1,30109215,Design,15,medium_freq_createdBy,high_freq_updatedBy,338,250.0,1
0,30111348,Development,10,medium_freq_createdBy,high_freq_updatedBy,351,180.0,1
1,30110631,Quality Assurance,7,medium_freq_createdBy,high_freq_updatedBy,346,2000.0,1
0,30111108,Development,4,high_freq_createdBy,high_freq_updatedBy,350,400.0,1
1,30104317,Data Science,66,medium_freq_createdBy,high_freq_updatedBy,287,1375.0,1
1,30104318,Data Science,66,medium_freq_createdBy,high_freq_updatedBy,287,1375.0,1
1,30106903,Design,34,medium_freq_createdBy,high_freq_updatedBy,319,2750.0,1
1,30103744,Data Science,79,medium_freq_createdBy,high_freq_updatedBy,273,1375.0,1
1,30103745,Data Science,79,medium_freq_createdBy,high_freq_updatedBy,274,1375.0,1
1,30110598,Development,6,medium_freq_createdBy,high_freq_updatedBy,346,1200.0,1
1,30107575,Design,27,medium_freq_createdBy,high_freq_updatedBy,325,2000.0,1
1,30107461,Data Science,16,medium_freq_createdBy,medium_freq_updatedBy,324,0.0,1
1,30109428,Development,12,medium_freq_createdBy,high_freq_updatedBy,340,2400.0,1
0,30111327,Development,0,high_freq_createdBy,high_freq_updatedBy,351,100.0,1
0,30109423,Development,10,high_freq_createdBy,medium_freq_updatedBy,340,300.0,1
1,30109429,Development,11,medium_freq_createdBy,high_freq_updatedBy,340,2400.0,1
1,30108356,Design,19,medium_freq_createdBy,high_freq_updatedBy,331,2750.0,1
1,30109229,Development,11,medium_freq_createdBy,high_freq_updatedBy,339,3100.0,1
1,30109582,Design,9,medium_freq_createdBy,medium_freq_updatedBy,341,1550.0,1
1,30110559,Development,4,high_freq_createdBy,high_freq_updatedBy,346,900.0,1
1,30109573,Design,8,medium_freq_createdBy,high_freq_updatedBy,341,5750.0,1
1,30110225,Design,4,medium_freq_createdBy,high_freq_updatedBy,345,250.0,1
1,30109445,Development,8,medium_freq_createdBy,high_freq_updatedBy,340,1800.0,1
1,30109424,Development,8,medium_freq_createdBy,high_freq_updatedBy,340,1800.0,1
1,30108593,Development,16,medium_freq_createdBy,high_freq_updatedBy,333,350.0,1
1,30110114,Development,2,medium_freq_createdBy,medium_freq_updatedBy,344,125.0,1
1,30109460,Development,2,medium_freq_createdBy,high_freq_updatedBy,340,250.0,1
0,30110921,Development,10,high_freq_createdBy,high_freq_updatedBy,347,150.0,1
0,30110633,Development,10,medium_freq_createdBy,high_freq_updatedBy,346,500.0,1
1,30109100,Development,8,high_freq_createdBy,high_freq_updatedBy,338,2500.0,1
0,30109089,Development,8,high_freq_createdBy,high_freq_updatedBy,338,200.0,1
1,30108355,Development,10,medium_freq_createdBy,high_freq_updatedBy,331,2928.85,1
1,30109099,Development,8,high_freq_createdBy,high_freq_updatedBy,338,2500.0,1
1,30109341,Development,7,medium_freq_createdBy,high_freq_updatedBy,339,1400.0,1
1,30109575,Development,5,medium_freq_createdBy,high_freq_updatedBy,341,1200.0,1
1,30108902,Development,6,medium_freq_createdBy,low_freq_updatedBy,337,1100.0,1
1,30109576,Development,5,medium_freq_createdBy,high_freq_updatedBy,341,1500.0,1
1,30107821,Design,19,medium_freq_createdBy,high_freq_updatedBy,327,2750.0,1
1,30107014,Design,23,medium_freq_createdBy,high_freq_updatedBy,322,2750.0,1
1,30108620,Development,7,medium_freq_createdBy,high_freq_updatedBy,335,1800.0,1
1,30109219,Design,6,medium_freq_createdBy,high_freq_updatedBy,338,5750.0,1
1,30108353,Development,12,medium_freq_createdBy,high_freq_updatedBy,331,2000.0,1
1,30107759,Design,18,medium_freq_createdBy,high_freq_updatedBy,326,2750.0,1
1,30109411,Development,4,medium_freq_createdBy,high_freq_updatedBy,339,750.0,1
0,30109402,Development,4,medium_freq_createdBy,high_freq_updatedBy,339,100.0,1
0,30109813,Development,1,high_freq_createdBy,high_freq_updatedBy,342,150.0,1
1,30108612,Development,8,medium_freq_createdBy,high_freq_updatedBy,334,1200.0,1
0,30109422,Development,4,high_freq_createdBy,medium_freq_updatedBy,340,100.0,1
0,30109391,Development,4,high_freq_createdBy,high_freq_updatedBy,339,100.0,1
1,30109406,Development,3,high_freq_createdBy,high_freq_updatedBy,339,900.0,1
0,30109380,Development,10,high_freq_createdBy,high_freq_updatedBy,339,100.0,1
1,30108611,Development,7,medium_freq_createdBy,high_freq_updatedBy,334,1200.0,1
1,30100149,Data Science,17,medium_freq_createdBy,medium_freq_updatedBy,235,0.0,1
1,30108558,Development,8,medium_freq_createdBy,medium_freq_updatedBy,333,1800.0,1
1,30108102,Development,11,medium_freq_createdBy,high_freq_updatedBy,330,1150.0,1
1,30108372,Development,8,medium_freq_createdBy,high_freq_updatedBy,332,825.0,1
1,30108600,Development,5,medium_freq_createdBy,high_freq_updatedBy,334,2100.0,1
1,30108374,Development,7,medium_freq_createdBy,high_freq_updatedBy,332,1200.0,1
0,30107926,Development,10,medium_freq_createdBy,high_freq_updatedBy,328,450.0,1
1,30107754,Development,10,medium_freq_createdBy,high_freq_updatedBy,326,2500.0,1
1,30103000,Development,8,medium_freq_createdBy,low_freq_updatedBy,262,600.0,1
0,30109083,Development,10,low_freq_createdBy,high_freq_updatedBy,338,30.0,1
1,30108491,Development,6,medium_freq_createdBy,high_freq_updatedBy,333,900.0,1
1,30108352,Development,6,medium_freq_createdBy,high_freq_updatedBy,331,900.0,1
0,30108868,Development,10,high_freq_createdBy,high_freq_updatedBy,337,100.0,1
1,30107267,Development,8,medium_freq_createdBy,medium_freq_updatedBy,323,1400.0,1
1,30103841,Development,5,medium_freq_createdBy,medium_freq_updatedBy,276,900.0,1
1,30107961,Development,6,high_freq_createdBy,high_freq_updatedBy,329,1200.0,1
0,30108609,Development,1,medium_freq_createdBy,high_freq_updatedBy,334,1000.0,1
1,30107642,Development,9,medium_freq_createdBy,high_freq_updatedBy,326,825.0,1
1,30107067,Development,8,medium_freq_createdBy,high_freq_updatedBy,323,2100.0,1
1,30107425,Development,9,medium_freq_createdBy,medium_freq_updatedBy,324,1200.0,1
1,30108341,Development,2,medium_freq_createdBy,high_freq_updatedBy,331,1200.0,1
1,30107574,Development,8,medium_freq_createdBy,high_freq_updatedBy,325,1400.0,1
1,30105578,Design,28,medium_freq_createdBy,high_freq_updatedBy,304,2750.0,1
1,30106141,Design,20,low_freq_createdBy,high_freq_updatedBy,312,2000.0,1
1,30107057,Development,8,medium_freq_createdBy,medium_freq_updatedBy,322,1800.0,1
1,30106752,Development,13,medium_freq_createdBy,medium_freq_updatedBy,318,3050.0,1
1,30106694,Development,8,high_freq_createdBy,medium_freq_updatedBy,318,1200.0,1
1,30107063,Development,8,medium_freq_createdBy,high_freq_updatedBy,323,1800.0,1
1,30107225,Development,7,high_freq_createdBy,high_freq_updatedBy,323,1800.0,1
1,30105831,Design,21,medium_freq_createdBy,low_freq_updatedBy,310,850.0,1
1,30107737,Development,4,high_freq_createdBy,high_freq_updatedBy,326,900.0,1
1,30106322,Development,15,medium_freq_createdBy,high_freq_updatedBy,315,650.0,1
1,30106924,Development,9,medium_freq_createdBy,high_freq_updatedBy,320,695.0,1
0,30107530,Development,4,high_freq_createdBy,high_freq_updatedBy,325,200.0,1
1,30105898,Development,15,medium_freq_createdBy,medium_freq_updatedBy,311,1350.0,1
1,30106385,Development,7,medium_freq_createdBy,high_freq_updatedBy,316,3087.5,1
1,30107572,Development,3,medium_freq_createdBy,high_freq_updatedBy,325,900.0,1
1,30104784,Data Science,20,medium_freq_createdBy,high_freq_updatedBy,295,12000.0,1
1,30106383,Development,10,medium_freq_createdBy,high_freq_updatedBy,316,1916.5,1
1,30103847,Data Science,37,medium_freq_createdBy,high_freq_updatedBy,276,10000.0,1
1,30105410,Design,22,medium_freq_createdBy,high_freq_updatedBy,303,2750.0,1
1,30104416,Data Science,36,medium_freq_createdBy,medium_freq_updatedBy,288,10000.0,1
1,30106606,Development,8,high_freq_createdBy,high_freq_updatedBy,317,1500.0,1
1,30106588,Development,7,high_freq_createdBy,high_freq_updatedBy,317,750.0,1
1,30105169,Design,25,medium_freq_createdBy,high_freq_updatedBy,299,2000.0,1
1,30106916,Design,11,medium_freq_createdBy,medium_freq_updatedBy,320,0.0,1
1,30106897,Design,11,medium_freq_createdBy,medium_freq_updatedBy,319,0.0,1
1,30106762,Design,11,medium_freq_createdBy,medium_freq_updatedBy,318,0.0,1
1,30106770,Design,11,medium_freq_createdBy,medium_freq_updatedBy,318,0.0,1
1,30105733,Design,17,medium_freq_createdBy,medium_freq_updatedBy,308,0.0,1
1,30105833,Development,12,medium_freq_createdBy,high_freq_updatedBy,310,2400.0,1
0,30106508,Development,10,high_freq_createdBy,high_freq_updatedBy,316,400.0,1
1,30104182,Development,32,medium_freq_createdBy,high_freq_updatedBy,284,23000.0,1
1,30103846,Data Science,34,medium_freq_createdBy,high_freq_updatedBy,276,10000.0,1
1,30105580,Development,9,medium_freq_createdBy,medium_freq_updatedBy,304,3000.0,1
1,30106540,Development,5,medium_freq_createdBy,high_freq_updatedBy,316,600.0,1
1,30105830,Development,9,medium_freq_createdBy,high_freq_updatedBy,310,975.0,1
1,30105829,Development,8,medium_freq_createdBy,medium_freq_updatedBy,310,900.0,1
1,30105409,Development,10,medium_freq_createdBy,high_freq_updatedBy,303,2725.7,1
1,30076384,Development,4,low_freq_createdBy,high_freq_updatedBy,341,1050.0,1
1,30105408,Development,12,medium_freq_createdBy,high_freq_updatedBy,303,1909.5,1
1,30105878,Development,6,medium_freq_createdBy,high_freq_updatedBy,311,1200.0,1
0,30105871,Development,2,medium_freq_createdBy,high_freq_updatedBy,310,300.0,1
1,30104419,Design,21,medium_freq_createdBy,high_freq_updatedBy,289,2750.0,1
1,30105832,Development,6,high_freq_createdBy,high_freq_updatedBy,310,1200.0,1
1,30104817,Design,20,medium_freq_createdBy,high_freq_updatedBy,295,1550.0,1
0,30106195,Development,1,high_freq_createdBy,high_freq_updatedBy,315,250.0,1
0,30106139,Development,10,medium_freq_createdBy,medium_freq_updatedBy,312,300.0,1
0,30106100,Development,9,medium_freq_createdBy,high_freq_updatedBy,312,400.0,1
0,30106140,Development,0,medium_freq_createdBy,high_freq_updatedBy,312,450.0,1
0,30105869,Development,2,medium_freq_createdBy,high_freq_updatedBy,310,250.0,1
0,30105868,Development,3,medium_freq_createdBy,high_freq_updatedBy,310,200.0,1
1,30105692,Development,5,medium_freq_createdBy,high_freq_updatedBy,306,1200.0,1
0,30104828,Development,6,medium_freq_createdBy,high_freq_updatedBy,296,300.0,1
1,30105597,Development,7,low_freq_createdBy,medium_freq_updatedBy,304,1100.0,1
1,30105015,Development,9,medium_freq_createdBy,low_freq_updatedBy,296,1200.0,1
1,30104621,Development,18,medium_freq_createdBy,high_freq_updatedBy,292,4950.0,1
1,30105130,Development,8,medium_freq_createdBy,high_freq_updatedBy,298,2100.0,1
1,30105166,Development,7,medium_freq_createdBy,high_freq_updatedBy,299,1800.0,1
1,30105556,Development,5,high_freq_createdBy,high_freq_updatedBy,304,1200.0,1
1,30094205,Data Science,116,medium_freq_createdBy,medium_freq_updatedBy,175,92500.0,1
0,30105413,Development,2,high_freq_createdBy,high_freq_updatedBy,303,50.0,1
1,30105170,Development,7,high_freq_createdBy,medium_freq_updatedBy,299,2100.0,1
1,30105502,Development,2,medium_freq_createdBy,high_freq_updatedBy,303,600.0,1
0,30105575,Development,10,high_freq_createdBy,high_freq_updatedBy,304,50.0,1
1,30105086,Development,6,medium_freq_createdBy,high_freq_updatedBy,297,1200.0,1
1,30105167,Development,6,high_freq_createdBy,high_freq_updatedBy,299,1500.0,1
1,30105486,Development,2,high_freq_createdBy,high_freq_updatedBy,303,1000.0,1
0,30104300,Development,10,medium_freq_createdBy,medium_freq_updatedBy,287,100.0,1
1,30104625,Design,13,medium_freq_createdBy,high_freq_updatedBy,292,0.0,1
1,30105174,Development,5,medium_freq_createdBy,high_freq_updatedBy,300,600.0,1
1,30105053,Development,7,high_freq_createdBy,high_freq_updatedBy,297,1500.0,1
1,30104729,Development,10,medium_freq_createdBy,low_freq_updatedBy,295,1500.0,1
1,30104703,Development,8,medium_freq_createdBy,medium_freq_updatedBy,294,1800.0,1
1,30104418,Development,9,medium_freq_createdBy,high_freq_updatedBy,288,2935.6499999999996,1
1,30105079,Development,6,high_freq_createdBy,high_freq_updatedBy,297,1500.0,1
1,30105092,Development,5,medium_freq_createdBy,high_freq_updatedBy,297,1000.0,1
0,30105046,Development,9,medium_freq_createdBy,high_freq_updatedBy,297,500.0,1
0,30105407,Development,10,medium_freq_createdBy,medium_freq_updatedBy,303,200.0,1
1,30105165,Development,4,high_freq_createdBy,high_freq_updatedBy,299,1500.0,1
0,30105069,Development,7,low_freq_createdBy,high_freq_updatedBy,297,435.0,1
1,30094383,Data Science,40,medium_freq_createdBy,low_freq_updatedBy,177,17000.0,1
1,30105043,Development,6,medium_freq_createdBy,high_freq_updatedBy,296,1100.0,1
1,30104417,Development,7,medium_freq_createdBy,high_freq_updatedBy,288,2000.0,1
0,30105278,Development,0,low_freq_createdBy,high_freq_updatedBy,302,20.0,1
1,30105095,Development,4,medium_freq_createdBy,high_freq_updatedBy,298,600.0,1
1,30104447,Development,7,medium_freq_createdBy,high_freq_updatedBy,289,750.0,1
1,30104718,Development,6,medium_freq_createdBy,medium_freq_updatedBy,294,900.0,1
1,30102688,Data Science,16,medium_freq_createdBy,medium_freq_updatedBy,260,1400.0,1
1,30103267,Data Science,31,medium_freq_createdBy,medium_freq_updatedBy,267,5950.0,1
1,30104820,Development,5,medium_freq_createdBy,medium_freq_updatedBy,295,3000.0,1
0,30104533,Design,10,medium_freq_createdBy,high_freq_updatedBy,290,200.0,1
1,30105000,Development,5,medium_freq_createdBy,high_freq_updatedBy,296,1200.0,1
1,30104497,Development,10,medium_freq_createdBy,high_freq_updatedBy,290,900.0,1
1,30104645,Development,6,medium_freq_createdBy,high_freq_updatedBy,293,1800.0,1
1,30104655,Development,6,high_freq_createdBy,high_freq_updatedBy,294,1050.0,1
1,30104626,Development,6,high_freq_createdBy,high_freq_updatedBy,292,900.0,1
0,30105078,Development,10,high_freq_createdBy,high_freq_updatedBy,297,300.0,1
0,30105081,Development,2,high_freq_createdBy,high_freq_updatedBy,297,180.0,1
0,30105085,Development,10,high_freq_createdBy,high_freq_updatedBy,297,120.0,1
0,30105084,Development,10,high_freq_createdBy,high_freq_updatedBy,297,100.0,1
1,30104644,Development,6,high_freq_createdBy,high_freq_updatedBy,293,1500.0,1
0,30105083,Development,10,high_freq_createdBy,high_freq_updatedBy,297,80.0,1
0,30105082,Development,10,high_freq_createdBy,high_freq_updatedBy,297,60.0,1
1,30104423,Development,9,medium_freq_createdBy,high_freq_updatedBy,289,1800.0,1
1,30104528,Development,7,medium_freq_createdBy,high_freq_updatedBy,290,900.0,1
1,30104420,Development,8,medium_freq_createdBy,high_freq_updatedBy,289,900.0,1
1,30104600,Development,6,high_freq_createdBy,high_freq_updatedBy,291,900.0,1
0,30104819,Development,1,high_freq_createdBy,high_freq_updatedBy,295,150.0,1
0,30104822,Development,10,high_freq_createdBy,high_freq_updatedBy,295,100.0,1
0,30104821,Development,10,high_freq_createdBy,high_freq_updatedBy,295,60.0,1
0,30104818,Development,9,high_freq_createdBy,high_freq_updatedBy,295,40.0,1
0,30104823,Development,10,high_freq_createdBy,high_freq_updatedBy,295,80.0,1
1,30104524,Development,5,high_freq_createdBy,high_freq_updatedBy,290,900.0,1
1,30103942,Development,15,medium_freq_createdBy,medium_freq_updatedBy,280,250.0,1
0,30104647,Development,2,high_freq_createdBy,high_freq_updatedBy,293,100.0,1
0,30104632,Development,3,medium_freq_createdBy,high_freq_updatedBy,292,200.0,1
1,30104234,Development,8,medium_freq_createdBy,high_freq_updatedBy,287,1800.0,1
0,30104618,Development,10,medium_freq_createdBy,high_freq_updatedBy,291,1200.0,1
1,30104405,Design,5,low_freq_createdBy,low_freq_updatedBy,288,1000.0,1
1,30103813,Development,7,medium_freq_createdBy,high_freq_updatedBy,275,2700.0,1
1,30104222,Development,6,medium_freq_createdBy,high_freq_updatedBy,287,900.0,1
1,30104178,Development,9,medium_freq_createdBy,high_freq_updatedBy,284,750.0,1
0,30104622,Development,1,high_freq_createdBy,high_freq_updatedBy,292,50.0,1
0,30104617,Development,1,high_freq_createdBy,high_freq_updatedBy,291,100.0,1
0,30104249,Development,5,medium_freq_createdBy,high_freq_updatedBy,287,100.0,1
0,30104629,Development,2,medium_freq_createdBy,high_freq_updatedBy,292,300.0,1
1,30104233,Development,4,medium_freq_createdBy,high_freq_updatedBy,287,600.0,1
1,30104376,Design,3,low_freq_createdBy,low_freq_updatedBy,288,1550.0,1
0,30104616,Development,9,high_freq_createdBy,high_freq_updatedBy,291,50.0,1
1,30103957,Quality Assurance,4,high_freq_createdBy,medium_freq_updatedBy,280,450.0,1
0,30104195,Development,9,high_freq_createdBy,high_freq_updatedBy,285,150.0,1
0,30104410,Development,2,high_freq_createdBy,high_freq_updatedBy,288,100.0,1
1,30103933,Data Science,10,medium_freq_createdBy,high_freq_updatedBy,280,1800.0,1
1,30103980,Development,7,medium_freq_createdBy,high_freq_updatedBy,282,1050.0,1
0,30104161,Development,5,high_freq_createdBy,high_freq_updatedBy,284,200.0,1
0,30104136,Development,6,high_freq_createdBy,high_freq_updatedBy,283,200.0,1
0,30104424,Development,0,high_freq_createdBy,high_freq_updatedBy,289,100.0,1
0,30104202,Development,3,high_freq_createdBy,high_freq_updatedBy,285,200.0,1
1,30103782,Development,8,medium_freq_createdBy,high_freq_updatedBy,274,3627.4,1
0,30104408,Development,0,high_freq_createdBy,medium_freq_updatedBy,288,100.0,1
0,30103986,Development,5,medium_freq_createdBy,high_freq_updatedBy,282,500.0,1
1,30103268,Data Science,20,medium_freq_createdBy,medium_freq_updatedBy,267,3500.0,1
0,30104203,Development,9,high_freq_createdBy,high_freq_updatedBy,285,200.0,1
0,30104201,Development,9,high_freq_createdBy,high_freq_updatedBy,285,200.0,1
0,30104135,Development,4,high_freq_createdBy,high_freq_updatedBy,283,200.0,1
1,30103838,Development,9,medium_freq_createdBy,medium_freq_updatedBy,276,1800.0,1
1,30103946,Development,7,medium_freq_createdBy,high_freq_updatedBy,280,900.0,1
0,30104152,Development,9,high_freq_createdBy,high_freq_updatedBy,284,200.0,1
0,30104134,Development,3,high_freq_createdBy,high_freq_updatedBy,283,200.0,1
0,30104242,Development,11,high_freq_createdBy,high_freq_updatedBy,287,50.0,1
0,30104171,Development,2,high_freq_createdBy,high_freq_updatedBy,284,150.0,1
0,30103165,Development,10,low_freq_createdBy,high_freq_updatedBy,266,360.0,1
